"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"65",1562,7302,388,86,"BPS  Hardwood",539,"EVT  Hardwood",1320325
"66",1562,7362,21,5,"BPS  Hardwood",539,"EVT  Conifer",42970
"67",1562,7366,71,16,"BPS  Hardwood",539,"EVT  Conifer",222611
"68",1562,7407,3,1,"BPS  Hardwood",539,"EVT  Conifer",21155
"69",1562,7481,519,115,"BPS  Hardwood",539,"EVT  Riparian",1415269
"70",1562,7905,26,6,"BPS  Hardwood",539,"EVT  Developed",29576
"71",1562,7906,41,9,"BPS  Hardwood",539,"EVT  Developed",25348
"72",1562,7907,28,6,"BPS  Hardwood",539,"EVT  Developed",20366
"73",1562,7908,52,12,"BPS  Hardwood",539,"EVT  Developed",15607
"74",1562,7909,21,5,"BPS  Hardwood",539,"EVT  Developed",7036
"75",1562,7925,3,1,"BPS  Hardwood",539,"EVT  Developed",2946
"76",1562,7926,5,1,"BPS  Hardwood",539,"EVT  Developed",3573
"77",1562,7927,2,0,"BPS  Hardwood",539,"EVT  Developed",1260
"78",1562,7929,8,2,"BPS  Hardwood",539,"EVT  Developed",1648
"79",1562,7973,12,3,"BPS  Hardwood",539,"EVT  Agricultural",8392
"80",1562,7975,162,36,"BPS  Hardwood",539,"EVT  Agricultural",30293
"81",1562,7976,142,32,"BPS  Hardwood",539,"EVT  Agricultural",19329
"82",1562,7977,189,42,"BPS  Hardwood",539,"EVT  Agricultural",166133
"83",1562,9056,1,0,"BPS  Hardwood",539,"EVT  Riparian",478644
"84",1562,9089,146,32,"BPS  Hardwood",539,"EVT  Conifer",264915
"85",1562,9112,51,11,"BPS  Hardwood",539,"EVT  Conifer",366068
"86",1562,9114,1,0,"BPS  Hardwood",539,"EVT  Riparian",2606
"87",1562,9117,5,1,"BPS  Hardwood",539,"EVT  Riparian",19511
"88",1562,9118,1,0,"BPS  Hardwood",539,"EVT  Riparian",28631
"89",1562,9120,4,1,"BPS  Hardwood",539,"EVT  Riparian",49032
"90",1562,9202,4,1,"BPS  Hardwood",539,"EVT  Riparian",6538
"91",1562,9203,2,0,"BPS  Hardwood",539,"EVT  Riparian",339
"92",1562,9317,11,2,"BPS  Hardwood",539,"EVT  Exotic Tree-Shrub",14779
"93",1562,9620,2,0,"BPS  Hardwood",539,"EVT  Riparian",30862
"94",1562,9817,133,30,"BPS  Hardwood",539,"EVT  Exotic Herbaceous",100697
"95",1569,7299,25,6,"BPS  Hardwood-Conifer",26,"EVT  Developed-Roads",131673
"96",1569,7301,1,0,"BPS  Hardwood-Conifer",26,"EVT  Hardwood",256176
